STAT_DATE,XMMC,CMSL,CMSL_outlier,same_week1_sales_percent
2016-12-13,ÓÍ¶¹Æ¤,21,30.25,0.09983498349834984
2016-12-14,ÓÍ¶¹Æ¤,34,34.0,0.10891089108910891
2016-12-15,ÓÍ¶¹Æ¤,35,35.0,0.1419141914191419
2016-12-16,ÓÍ¶¹Æ¤,51,46.0,0.1551155115511551
2016-12-17,ÓÍ¶¹Æ¤,66,60.25,0.19471947194719472
2016-12-18,ÓÍ¶¹Æ¤,49,49.0,0.1911504424778761
2016-12-19,ÓÍ¶¹Æ¤,28,28.0,0.10973451327433628
2016-12-20,ÓÍ¶¹Æ¤,25,25.0,0.1168141592920354
2016-12-21,ÓÍ¶¹Æ¤,23,28.0,0.10707964601769912
2016-12-22,ÓÍ¶¹Æ¤,32,32.0,0.09911504424778761
2016-12-23,ÓÍ¶¹Æ¤,51,44.25,0.16283185840707964
2016-12-24,ÓÍ¶¹Æ¤,82,82.0,0.21327433628318584
2016-12-25,ÓÍ¶¹Æ¤,77,77.0,0.1974468085106383
2016-12-26,ÓÍ¶¹Æ¤,38,38.0,0.10297872340425532
2016-12-27,ÓÍ¶¹Æ¤,34,34.0,0.10297872340425532
2016-12-28,ÓÍ¶¹Æ¤,28,28.0,0.11574468085106383
2016-12-29,ÓÍ¶¹Æ¤,41,41.0,0.11914893617021277
2016-12-30,ÓÍ¶¹Æ¤,90,44.25,0.15659574468085105
2016-12-31,ÓÍ¶¹Æ¤,100,62.5,0.2051063829787234
2017-01-01,ÓÍ¶¹Æ¤,93,62.5,0.16999132697311362
2017-01-02,ÓÍ¶¹Æ¤,66,44.25,0.0971379011274935
2017-01-03,ÓÍ¶¹Æ¤,30,30.0,0.08673026886383348
2017-01-04,ÓÍ¶¹Æ¤,27,27.0,0.0971379011274935
2017-01-05,ÓÍ¶¹Æ¤,28,28.0,0.11101474414570685
2017-01-06,ÓÍ¶¹Æ¤,45,45.0,0.15351257588898526
2017-01-07,ÓÍ¶¹Æ¤,61,61.0,0.2844752818733738
2017-01-08,ÓÍ¶¹Æ¤,49,49.0,0.23710546574287913
2017-01-09,ÓÍ¶¹Æ¤,36,36.0,0.1170130869899923
2017-01-10,ÓÍ¶¹Æ¤,44,44.0,0.10469591993841416
2017-01-11,ÓÍ¶¹Æ¤,32,32.0,0.08622016936104696
2017-01-12,ÓÍ¶¹Æ¤,33,33.0,0.1262509622786759
2017-01-13,ÓÍ¶¹Æ¤,50,44.25,0.13625866050808313
2017-01-14,ÓÍ¶¹Æ¤,57,57.0,0.1924557351809084
2017-01-15,ÓÍ¶¹Æ¤,52,52.0,0.20990764063811923
2017-01-16,ÓÍ¶¹Æ¤,40,40.0,0.1486146095717884
2017-01-17,ÓÍ¶¹Æ¤,43,43.0,0.10075566750629723
2017-01-18,ÓÍ¶¹Æ¤,52,52.0,0.0906801007556675
2017-01-19,ÓÍ¶¹Æ¤,54,54.0,0.09403862300587741
2017-01-20,ÓÍ¶¹Æ¤,59,59.0,0.15113350125944586
2017-01-21,ÓÍ¶¹Æ¤,54,54.0,0.20486985726280438
2017-01-22,ÓÍ¶¹Æ¤,52,52.0,0.165961049957663
2017-01-23,ÓÍ¶¹Æ¤,65,52.5,0.12193056731583404
2017-01-24,ÓÍ¶¹Æ¤,29,29.0,0.14902624894157493
2017-01-25,ÓÍ¶¹Æ¤,47,47.0,0.10838272650296359
2017-01-26,ÓÍ¶¹Æ¤,27,27.0,0.1117696867061812
2017-01-29,ÓÍ¶¹Æ¤,49,49.0,0.14987298899237933
2017-01-30,ÓÍ¶¹Æ¤,74,62.5,0.1930567315834039
2017-01-31,ÓÍ¶¹Æ¤,41,41.0,0.14689265536723164
2017-02-01,ÓÍ¶¹Æ¤,45,45.0,0.11299435028248588
2017-02-02,ÓÍ¶¹Æ¤,58,58.0,0.12146892655367232
2017-02-03,ÓÍ¶¹Æ¤,23,23.0,0.14689265536723164
2017-02-04,ÓÍ¶¹Æ¤,28,39.25,0.15254237288135594
2017-02-05,ÓÍ¶¹Æ¤,28,39.25,0.16666666666666666
2017-02-06,ÓÍ¶¹Æ¤,34,34.0,0.15254237288135594
2017-02-07,ÓÍ¶¹Æ¤,24,24.0,0.16300940438871472
2017-02-08,ÓÍ¶¹Æ¤,27,27.0,0.164576802507837
2017-02-09,ÓÍ¶¹Æ¤,25,25.0,0.09090909090909091
2017-02-10,ÓÍ¶¹Æ¤,34,34.0,0.14733542319749215
2017-02-11,ÓÍ¶¹Æ¤,57,52.5,0.08463949843260188
2017-02-12,ÓÍ¶¹Æ¤,43,43.0,0.1536050156739812
2017-02-13,ÓÍ¶¹Æ¤,29,29.0,0.19592476489028213
2017-02-14,ÓÍ¶¹Æ¤,41,37.25,0.14669051878354203
2017-02-15,ÓÍ¶¹Æ¤,32,32.0,0.16100178890876565
2017-02-16,ÓÍ¶¹Æ¤,37,37.0,0.2075134168157424
2017-02-17,ÓÍ¶¹Æ¤,34,34.0,0.08228980322003578
2017-02-18,ÓÍ¶¹Æ¤,40,43.0,0.1404293381037567
2017-02-19,ÓÍ¶¹Æ¤,54,51.0,0.1404293381037567
2017-02-20,ÓÍ¶¹Æ¤,26,30.25,0.12164579606440072
2017-02-21,ÓÍ¶¹Æ¤,31,31.0,0.1023454157782516
2017-02-22,ÓÍ¶¹Æ¤,36,36.0,0.11513859275053305
2017-02-23,ÓÍ¶¹Æ¤,38,38.0,0.10660980810234541
2017-02-24,ÓÍ¶¹Æ¤,40,37.25,0.14498933901918976
2017-02-25,ÓÍ¶¹Æ¤,61,51.0,0.22388059701492538
2017-02-26,ÓÍ¶¹Æ¤,48,48.0,0.18336886993603413
2017-02-27,ÓÍ¶¹Æ¤,25,30.25,0.12366737739872068
2017-02-28,ÓÍ¶¹Æ¤,34,34.0,0.14083175803402648
2017-03-01,ÓÍ¶¹Æ¤,25,30.25,0.12098298676748583
2017-03-02,ÓÍ¶¹Æ¤,34,34.0,0.13988657844990549
2017-03-03,ÓÍ¶¹Æ¤,39,39.0,0.1285444234404537
2017-03-04,ÓÍ¶¹Æ¤,50,50.0,0.16257088846880907
2017-03-05,ÓÍ¶¹Æ¤,39,43.0,0.19281663516068054
2017-03-06,ÓÍ¶¹Æ¤,28,30.25,0.11436672967863894
2017-03-07,ÓÍ¶¹Æ¤,31,31.0,0.1141804788213628
2017-03-08,ÓÍ¶¹Æ¤,43,37.25,0.13259668508287292
2017-03-09,ÓÍ¶¹Æ¤,25,30.25,0.13996316758747698
2017-03-10,ÓÍ¶¹Æ¤,36,36.0,0.13720073664825047
2017-03-11,ÓÍ¶¹Æ¤,44,44.0,0.1878453038674033
2017-03-12,ÓÍ¶¹Æ¤,49,49.0,0.17679558011049723
2017-03-13,ÓÍ¶¹Æ¤,31,31.0,0.11141804788213629
2017-03-14,ÓÍ¶¹Æ¤,20,27.0,0.13051823416506717
2017-03-15,ÓÍ¶¹Æ¤,27,27.0,0.11612284069097889
2017-03-16,ÓÍ¶¹Æ¤,42,42.0,0.13051823416506717
2017-03-17,ÓÍ¶¹Æ¤,35,35.0,0.14971209213051823
2017-03-18,ÓÍ¶¹Æ¤,59,59.0,0.19193857965451055
2017-03-19,ÓÍ¶¹Æ¤,55,55.0,0.16506717850287908
2017-03-20,ÓÍ¶¹Æ¤,37,37.0,0.11612284069097889
2017-03-21,ÓÍ¶¹Æ¤,35,35.0,0.11992263056092843
2017-03-22,ÓÍ¶¹Æ¤,19,27.0,0.14410058027079303
2017-03-23,ÓÍ¶¹Æ¤,46,46.0,0.11702127659574468
2017-03-24,ÓÍ¶¹Æ¤,52,43.0,0.13926499032882012
2017-03-25,ÓÍ¶¹Æ¤,55,55.0,0.1702127659574468
2017-03-26,ÓÍ¶¹Æ¤,46,46.0,0.1895551257253385
2017-03-27,ÓÍ¶¹Æ¤,33,33.0,0.11992263056092843
2017-03-28,ÓÍ¶¹Æ¤,34,34.0,0.09574468085106383
2017-03-29,ÓÍ¶¹Æ¤,27,27.0,0.09574468085106383
2017-03-30,ÓÍ¶¹Æ¤,26,26.0,0.14893617021276595
2017-03-31,ÓÍ¶¹Æ¤,57,43.0,0.12411347517730496
2017-04-01,ÓÍ¶¹Æ¤,39,39.0,0.20921985815602837
2017-04-02,ÓÍ¶¹Æ¤,66,56.0,0.1950354609929078
2017-04-03,ÓÍ¶¹Æ¤,47,47.0,0.13120567375886524
2017-04-04,ÓÍ¶¹Æ¤,53,43.0,0.12280701754385964
2017-04-05,ÓÍ¶¹Æ¤,17,27.0,0.09473684210526316
2017-04-06,ÓÍ¶¹Æ¤,33,33.0,0.16140350877192983
2017-04-07,ÓÍ¶¹Æ¤,36,36.0,0.15087719298245614
2017-04-08,ÓÍ¶¹Æ¤,38,42.75,0.19298245614035087
2017-04-09,ÓÍ¶¹Æ¤,44,44.0,0.16140350877192983
2017-04-10,ÓÍ¶¹Æ¤,28,28.0,0.11578947368421053
2017-04-11,ÓÍ¶¹Æ¤,30,30.0,0.125
2017-04-12,ÓÍ¶¹Æ¤,16,23.0,0.09926470588235294
2017-04-13,ÓÍ¶¹Æ¤,35,35.0,0.09558823529411764
2017-04-14,ÓÍ¶¹Æ¤,41,36.0,0.15808823529411764
2017-04-15,ÓÍ¶¹Æ¤,53,49.25,0.14338235294117646
2017-04-16,ÓÍ¶¹Æ¤,46,46.0,0.20588235294117646
2017-04-17,ÓÍ¶¹Æ¤,18,23.0,0.17279411764705882
2017-04-18,ÓÍ¶¹Æ¤,27,27.0,0.16945812807881774
2017-04-19,ÓÍ¶¹Æ¤,37,37.0,0.10640394088669951
2017-04-20,ÓÍ¶¹Æ¤,29,29.0,0.13004926108374384
2017-04-21,ÓÍ¶¹Æ¤,36,36.0,0.14187192118226602
2017-04-22,ÓÍ¶¹Æ¤,31,39.25,0.1684729064039409
2017-04-23,ÓÍ¶¹Æ¤,42,42.0,0.17339901477832512
2017-04-24,ÓÍ¶¹Æ¤,27,27.0,0.1103448275862069
2017-04-25,ÓÍ¶¹Æ¤,36,36.0,0.1238390092879257
2017-04-26,ÓÍ¶¹Æ¤,24,24.0,0.09494324045407637
2017-04-27,ÓÍ¶¹Æ¤,35,35.0,0.14447884416924664
2017-04-28,ÓÍ¶¹Æ¤,39,39.0,0.14860681114551083
2017-04-29,ÓÍ¶¹Æ¤,42,42.0,0.20330237358101136
2017-04-30,ÓÍ¶¹Æ¤,57,49.25,0.18988648090815274
2017-05-01,ÓÍ¶¹Æ¤,45,36.0,0.09494324045407637
2017-05-02,ÓÍ¶¹Æ¤,22,22.0,0.11380400421496312
2017-05-03,ÓÍ¶¹Æ¤,17,23.0,0.1559536354056902
2017-05-04,ÓÍ¶¹Æ¤,23,23.0,0.12223393045310854
2017-05-05,ÓÍ¶¹Æ¤,27,27.0,0.1517386722866175
2017-05-06,ÓÍ¶¹Æ¤,48,48.0,0.1654373024236038
2017-05-07,ÓÍ¶¹Æ¤,26,39.25,0.17702845100105374
2017-05-08,ÓÍ¶¹Æ¤,23,23.0,0.11380400421496312
2017-05-09,ÓÍ¶¹Æ¤,20,20.0,0.13779904306220095
2017-05-10,ÓÍ¶¹Æ¤,26,26.0,0.09186602870813397
2017-05-11,ÓÍ¶¹Æ¤,13,18.75,0.1339712918660287
2017-05-12,ÓÍ¶¹Æ¤,48,33.0,0.1492822966507177
2017-05-13,ÓÍ¶¹Æ¤,57,49.25,0.16076555023923444
2017-05-14,ÓÍ¶¹Æ¤,56,49.25,0.18851674641148325
2017-05-15,ÓÍ¶¹Æ¤,19,19.0,0.13779904306220095
2017-05-16,ÓÍ¶¹Æ¤,22,22.0,0.1071863580998782
2017-05-17,ÓÍ¶¹Æ¤,24,24.0,0.1120584652862363
2017-05-18,ÓÍ¶¹Æ¤,18,18.0,0.1120584652862363
2017-05-19,ÓÍ¶¹Æ¤,32,32.0,0.1315468940316687
2017-05-20,ÓÍ¶¹Æ¤,34,34.0,0.23386114494518878
2017-05-21,ÓÍ¶¹Æ¤,32,32.0,0.19123020706455543
2017-05-22,ÓÍ¶¹Æ¤,38,33.0,0.1120584652862363
2017-05-23,ÓÍ¶¹Æ¤,18,18.0,0.09291521486643438
2017-05-24,ÓÍ¶¹Æ¤,31,31.0,0.1207897793263647
2017-05-25,ÓÍ¶¹Æ¤,16,16.0,0.08710801393728224
2017-05-26,ÓÍ¶¹Æ¤,31,31.0,0.15331010452961671
2017-05-27,ÓÍ¶¹Æ¤,41,41.0,0.22880371660859466
2017-05-28,ÓÍ¶¹Æ¤,44,44.0,0.22880371660859466
2017-05-29,ÓÍ¶¹Æ¤,54,33.0,0.08826945412311266
2017-05-30,ÓÍ¶¹Æ¤,53,33.0,0.11282051282051282
2017-05-31,ÓÍ¶¹Æ¤,32,32.0,0.12307692307692308
2017-06-01,ÓÍ¶¹Æ¤,36,36.0,0.09230769230769231
2017-06-02,ÓÍ¶¹Æ¤,26,26.0,0.1641025641025641
2017-06-03,ÓÍ¶¹Æ¤,47,47.0,0.17435897435897435
2017-06-04,ÓÍ¶¹Æ¤,24,33.5,0.1641025641025641
2017-06-05,ÓÍ¶¹Æ¤,18,18.0,0.16923076923076924
2017-06-06,ÓÍ¶¹Æ¤,31,31.0,0.08411214953271028
2017-06-07,ÓÍ¶¹Æ¤,28,28.0,0.14485981308411214
2017-06-08,ÓÍ¶¹Æ¤,33,33.0,0.07476635514018691
2017-06-09,ÓÍ¶¹Æ¤,37,37.0,0.14485981308411214
2017-06-10,ÓÍ¶¹Æ¤,38,45.0,0.19158878504672897
2017-06-11,ÓÍ¶¹Æ¤,45,45.0,0.205607476635514
2017-06-12,ÓÍ¶¹Æ¤,32,32.0,0.1542056074766355
2017-06-13,ÓÍ¶¹Æ¤,31,31.0,0.14634146341463414
2017-06-14,ÓÍ¶¹Æ¤,20,27.75,0.1419068736141907
2017-06-15,ÓÍ¶¹Æ¤,23,27.75,0.15964523281596452
2017-06-16,ÓÍ¶¹Æ¤,37,37.0,0.11529933481152993
2017-06-17,ÓÍ¶¹Æ¤,56,51.5,0.20842572062084258
2017-06-18,ÓÍ¶¹Æ¤,57,51.5,0.14855875831485588
2017-06-19,ÓÍ¶¹Æ¤,39,35.0,0.07982261640798226
2017-06-20,ÓÍ¶¹Æ¤,23,27.75,0.12350597609561753
2017-06-21,ÓÍ¶¹Æ¤,34,34.0,0.11155378486055777
2017-06-22,ÓÍ¶¹Æ¤,35,35.0,0.13147410358565736
2017-06-23,ÓÍ¶¹Æ¤,38,35.0,0.14741035856573706
2017-06-24,ÓÍ¶¹Æ¤,46,46.0,0.17928286852589642
2017-06-25,ÓÍ¶¹Æ¤,45,45.0,0.17928286852589642
2017-06-26,ÓÍ¶¹Æ¤,30,30.0,0.12749003984063745
2017-06-27,ÓÍ¶¹Æ¤,28,28.0,0.11854684512428298
2017-06-28,ÓÍ¶¹Æ¤,27,27.0,0.10611854684512428
2017-06-29,ÓÍ¶¹Æ¤,35,35.0,0.10611854684512428
2017-06-30,ÓÍ¶¹Æ¤,35,35.0,0.14149139579349904
2017-07-01,ÓÍ¶¹Æ¤,50,50.0,0.19694072657743786
2017-07-02,ÓÍ¶¹Æ¤,47,47.0,0.19694072657743786
2017-07-03,ÓÍ¶¹Æ¤,22,27.75,0.1338432122370937
2017-07-04,ÓÍ¶¹Æ¤,26,26.0,0.10979228486646884
2017-07-05,ÓÍ¶¹Æ¤,25,25.0,0.13452027695351138
2017-07-06,ÓÍ¶¹Æ¤,30,30.0,0.13847675568743817
2017-07-07,ÓÍ¶¹Æ¤,36,36.0,0.13847675568743817
2017-07-08,ÓÍ¶¹Æ¤,39,39.0,0.18199802176063304
2017-07-09,ÓÍ¶¹Æ¤,40,40.0,0.17804154302670624
2017-07-10,ÓÍ¶¹Æ¤,38,38.0,0.11869436201780416
2017-07-11,ÓÍ¶¹Æ¤,34,34.0,0.11211211211211211
2017-07-12,ÓÍ¶¹Æ¤,39,39.0,0.10810810810810811
2017-07-13,ÓÍ¶¹Æ¤,23,23.0,0.14014014014014015
2017-07-14,ÓÍ¶¹Æ¤,31,31.0,0.14014014014014015
2017-07-15,ÓÍ¶¹Æ¤,42,42.0,0.2002002002002002
2017-07-16,ÓÍ¶¹Æ¤,31,38.0,0.1881881881881882
2017-07-17,ÓÍ¶¹Æ¤,25,25.0,0.1111111111111111
2017-07-18,ÓÍ¶¹Æ¤,24,24.0,0.1111111111111111
2017-07-19,ÓÍ¶¹Æ¤,37,37.0,0.10683760683760683
2017-07-20,ÓÍ¶¹Æ¤,39,39.0,0.1282051282051282
2017-07-21,ÓÍ¶¹Æ¤,37,37.0,0.15384615384615385
2017-07-22,ÓÍ¶¹Æ¤,52,52.0,0.16666666666666666
2017-07-23,ÓÍ¶¹Æ¤,53,53.0,0.17094017094017094
2017-07-24,ÓÍ¶¹Æ¤,18,24.75,0.1623931623931624
2017-07-25,ÓÍ¶¹Æ¤,20,24.75,0.14655172413793102
2017-07-26,ÓÍ¶¹Æ¤,26,26.0,0.16810344827586207
2017-07-27,ÓÍ¶¹Æ¤,19,24.75,0.09913793103448276
2017-07-28,ÓÍ¶¹Æ¤,46,37.0,0.1336206896551724
2017-07-29,ÓÍ¶¹Æ¤,54,54.0,0.1810344827586207
2017-07-30,ÓÍ¶¹Æ¤,35,35.0,0.16379310344827586
2017-07-31,ÓÍ¶¹Æ¤,29,29.0,0.10775862068965517
2017-08-01,ÓÍ¶¹Æ¤,23,23.0,0.08997188378631678
2017-08-02,ÓÍ¶¹Æ¤,36,36.0,0.1387066541705717
2017-08-03,ÓÍ¶¹Æ¤,24,24.0,0.14620431115276475
2017-08-04,ÓÍ¶¹Æ¤,37,37.0,0.1387066541705717
2017-08-05,ÓÍ¶¹Æ¤,42,42.0,0.1949390815370197
2017-08-06,ÓÍ¶¹Æ¤,36,36.0,0.19868791002811623
2017-08-07,ÓÍ¶¹Æ¤,25,25.0,0.09278350515463918
2017-08-08,ÓÍ¶¹Æ¤,24,24.0,0.10737527114967461
2017-08-09,ÓÍ¶¹Æ¤,17,23.75,0.11279826464208242
2017-08-10,ÓÍ¶¹Æ¤,19,23.75,0.10737527114967461
2017-08-11,ÓÍ¶¹Æ¤,44,36.0,0.16052060737527116
2017-08-12,ÓÍ¶¹Æ¤,31,31.0,0.23427331887201736
2017-08-13,ÓÍ¶¹Æ¤,29,32.5,0.15184381778741865
2017-08-14,ÓÍ¶¹Æ¤,33,33.0,0.12581344902386118
2017-08-15,ÓÍ¶¹Æ¤,31,31.0,0.1031390134529148
2017-08-16,ÓÍ¶¹Æ¤,37,37.0,0.16143497757847533
2017-08-17,ÓÍ¶¹Æ¤,23,23.0,0.10762331838565023
2017-08-18,ÓÍ¶¹Æ¤,36,36.0,0.16591928251121077
2017-08-19,ÓÍ¶¹Æ¤,46,46.0,0.18834080717488788
2017-08-20,ÓÍ¶¹Æ¤,47,43.0,0.16143497757847533
2017-08-21,ÓÍ¶¹Æ¤,33,33.0,0.11210762331838565
2017-08-22,ÓÍ¶¹Æ¤,24,24.0,0.11764705882352941
2017-08-23,ÓÍ¶¹Æ¤,31,31.0,0.11642156862745098
2017-08-24,ÓÍ¶¹Æ¤,32,32.0,0.11642156862745098
2017-08-25,ÓÍ¶¹Æ¤,41,36.0,0.17647058823529413
2017-08-26,ÓÍ¶¹Æ¤,42,42.0,0.15196078431372548
2017-08-27,ÓÍ¶¹Æ¤,33,33.0,0.15931372549019607
2017-08-28,ÓÍ¶¹Æ¤,23,23.0,0.16176470588235295
2015-05-06,º£´ø,11,11.0,0.0
2015-05-07,º£´ø,15,15.0,0.0
2015-05-08,º£´ø,28,17.0,0.0
2015-05-09,º£´ø,36,24.75,0.0
2015-05-10,º£´ø,30,24.75,0.0
2015-05-11,º£´ø,17,17.0,0.0
2015-05-12,º£´ø,20,17.0,0.0
2015-05-13,º£´ø,15,15.0,0.0
2015-05-14,º£´ø,12,12.0,0.0
2015-05-15,º£´ø,22,17.0,0.0
2015-05-16,º£´ø,20,20.0,0.0
2015-05-17,º£´ø,21,21.0,0.0
2015-05-18,º£´ø,11,11.0,0.0
2015-05-19,º£´ø,11,11.0,0.0
2015-05-20,º£´ø,15,15.0,0.08695652173913043
2015-05-21,º£´ø,21,17.0,0.11857707509881422
2015-05-22,º£´ø,12,12.0,0.13438735177865613
2015-05-23,º£´ø,23,23.0,0.1956521739130435
2015-05-24,º£´ø,11,18.25,0.1956521739130435
2015-05-25,º£´ø,16,16.0,0.13438735177865613
2015-05-26,º£´ø,10,10.0,0.13438735177865613
2015-05-27,º£´ø,17,17.0,0.14018691588785046
2015-05-28,º£´ø,10,10.0,0.11214953271028037
2015-05-29,º£´ø,13,13.0,0.1588785046728972
2015-05-30,º£´ø,13,18.25,0.18691588785046728
2015-05-31,º£´ø,21,21.0,0.19626168224299065
2015-06-01,º£´ø,16,16.0,0.102803738317757
2015-06-02,º£´ø,11,11.0,0.102803738317757
2015-06-03,º£´ø,18,18.0,0.1348314606741573
2015-06-04,º£´ø,21,18.0,0.15280898876404495
2015-06-05,º£´ø,10,13.0,0.10786516853932585
2015-06-06,º£´ø,18,24.25,0.20674157303370785
2015-06-07,º£´ø,22,22.0,0.16404494382022472
2015-06-08,º£´ø,14,14.0,0.14382022471910114
2015-06-09,º£´ø,16,16.0,0.0898876404494382
2015-06-10,º£´ø,15,15.0,0.16
2015-06-11,º£´ø,13,13.0,0.09411764705882353
2015-06-12,º£´ø,18,18.0,0.1223529411764706
2015-06-13,º£´ø,30,30.0,0.17176470588235293
2015-06-14,º£´ø,25,25.0,0.1976470588235294
2015-06-15,º£´ø,16,16.0,0.15058823529411763
2015-06-16,º£´ø,23,18.0,0.10352941176470588
2015-06-17,º£´ø,17,17.0,0.1437125748502994
2015-06-18,º£´ø,13,13.0,0.1437125748502994
2015-06-19,º£´ø,21,18.0,0.10379241516966067
2015-06-20,º£´ø,38,31.0,0.1936127744510978
2015-06-21,º£´ø,33,33.0,0.17564870259481039
2015-06-22,º£´ø,13,23.5,0.11177644710578842
2015-06-23,º£´ø,9,13.0,0.1277445109780439
2015-06-24,º£´ø,17,17.0,0.1111111111111111
2015-06-25,º£´ø,15,15.0,0.0962962962962963
2015-06-26,º£´ø,21,18.0,0.13333333333333333
2015-06-27,º£´ø,34,34.0,0.2222222222222222
2015-06-28,º£´ø,27,27.0,0.18518518518518517
2015-06-29,º£´ø,7,13.0,0.11851851851851852
2015-06-30,º£´ø,18,18.0,0.13333333333333333
2015-07-01,º£´ø,10,10.0,0.11447811447811448
2015-07-02,º£´ø,17,17.0,0.08754208754208755
2015-07-03,º£´ø,22,19.25,0.12121212121212122
2015-07-04,º£´ø,25,25.0,0.20875420875420875
2015-07-05,º£´ø,15,18.75,0.2222222222222222
2015-07-06,º£´ø,9,11.75,0.15824915824915825
2015-07-07,º£´ø,11,11.0,0.08754208754208755
2015-07-08,º£´ø,21,21.0,0.11971830985915492
2015-07-09,º£´ø,19,19.0,0.1056338028169014
2015-07-10,º£´ø,23,19.25,0.1267605633802817
2015-07-11,º£´ø,25,25.0,0.23943661971830985
2015-07-12,º£´ø,20,20.0,0.19014084507042253
2015-07-13,º£´ø,15,15.0,0.09154929577464789
2015-07-14,º£´ø,11,11.0,0.1267605633802817
2015-07-15,º£´ø,19,19.0,0.08869179600886919
2015-07-16,º£´ø,20,20.0,0.15077605321507762
2015-07-17,º£´ø,18,18.0,0.17073170731707318
2015-07-18,º£´ø,29,26.0,0.22172949002217296
2015-07-19,º£´ø,29,26.0,0.1662971175166297
2015-07-20,º£´ø,12,12.0,0.10421286031042129
2015-07-21,º£´ø,20,20.0,0.0975609756097561
2015-07-22,º£´ø,18,18.0,0.16122840690978887
2015-07-23,º£´ø,13,13.0,0.14587332053742802
2015-07-24,º£´ø,16,16.0,0.14779270633397312
2015-07-25,º£´ø,20,20.0,0.19193857965451055
2015-07-26,º£´ø,15,18.75,0.15355086372360843
2015-07-27,º£´ø,14,14.0,0.11516314779270634
2015-07-28,º£´ø,9,11.75,0.08445297504798464
2015-07-29,º£´ø,17,17.0,0.1347517730496454
2015-07-30,º£´ø,20,20.0,0.14184397163120568
2015-07-31,º£´ø,19,19.0,0.1276595744680851
2015-08-01,º£´ø,22,22.0,0.18439716312056736
2015-08-02,º£´ø,29,24.25,0.18439716312056736
2015-08-03,º£´ø,15,15.0,0.0851063829787234
2015-08-04,º£´ø,17,17.0,0.14184397163120568
2015-08-05,º£´ø,11,14.0,0.16143497757847533
2015-08-06,º£´ø,16,16.0,0.11659192825112108
2015-08-07,º£´ø,15,15.0,0.14349775784753363
2015-08-08,º£´ø,22,22.0,0.17937219730941703
2015-08-09,º£´ø,17,19.0,0.1681614349775785
2015-08-10,º£´ø,13,13.0,0.12556053811659193
2015-08-11,º£´ø,14,14.0,0.10538116591928251
2015-08-12,º£´ø,8,14.0,0.1266294227188082
2015-08-13,º£´ø,9,14.0,0.148975791433892
2015-08-14,º£´ø,16,16.0,0.14152700186219738
2015-08-17,º£´ø,21,19.0,0.16387337057728119
2015-08-18,º£´ø,22,19.0,0.18063314711359404
2015-08-19,º£´ø,15,15.0,0.11173184357541899
2015-08-20,º£´ø,19,19.0,0.1266294227188082
2015-08-21,º£´ø,20,20.0,0.12389380530973451
2015-08-22,º£´ø,25,25.0,0.1415929203539823
2015-08-23,º£´ø,18,18.0,0.13274336283185842
2015-08-24,º£´ø,19,19.0,0.19469026548672566
2015-08-25,º£´ø,14,14.0,0.168141592920354
2015-08-26,º£´ø,10,14.0,0.11504424778761062
2015-08-27,º£´ø,21,19.0,0.12389380530973451
2015-08-28,º£´ø,24,24.0,0.1206896551724138
2015-08-29,º£´ø,23,23.75,0.1206896551724138
2015-08-30,º£´ø,24,24.0,0.13793103448275862
2015-08-31,º£´ø,15,15.0,0.16379310344827586
2015-09-01,º£´ø,19,19.0,0.16379310344827586
2015-09-02,º£´ø,21,21.0,0.12931034482758622
2015-09-03,º£´ø,25,25.0,0.16379310344827586
2015-09-04,º£´ø,30,24.25,0.15503875968992248
2015-09-05,º£´ø,25,25.0,0.1937984496124031
2015-09-06,º£´ø,13,23.75,0.13953488372093023
2015-09-07,º£´ø,15,15.0,0.14728682170542637
2015-09-08,º£´ø,14,14.0,0.10852713178294573
2015-09-09,º£´ø,13,13.0,0.10852713178294573
2015-09-10,º£´ø,22,22.0,0.14728682170542637
2015-09-11,º£´ø,32,24.25,0.15815485996705106
2015-09-12,º£´ø,25,25.0,0.15650741350906094
2015-09-13,º£´ø,26,25.25,0.15815485996705106
2015-09-14,º£´ø,12,15.0,0.09884678747940692
2015-09-15,º£´ø,18,18.0,0.12520593080724876
2015-09-16,º£´ø,18,18.0,0.13838550247116968
2015-09-17,º£´ø,17,17.0,0.16474464579901152
2015-09-18,º£´ø,26,26.0,0.177007299270073
2015-09-19,º£´ø,24,24.0,0.18248175182481752
2015-09-20,º£´ø,28,25.25,0.17335766423357665
2015-09-21,º£´ø,7,15.0,0.10948905109489052
2015-09-22,º£´ø,17,17.0,0.10218978102189781
2015-09-23,º£´ø,22,22.0,0.0948905109489051
2015-09-24,º£´ø,26,26.0,0.16058394160583941
2015-09-25,º£´ø,19,19.0,0.17017543859649123
2015-09-26,º£´ø,43,31.0,0.17543859649122806
2015-09-27,º£´ø,35,31.0,0.17719298245614035
2015-09-28,º£´ø,9,15.75,0.10526315789473684
2015-09-29,º£´ø,19,19.0,0.12631578947368421
2015-09-30,º£´ø,28,25.0,0.12631578947368421
2015-10-01,º£´ø,25,25.0,0.11929824561403508
2015-10-02,º£´ø,26,26.0,0.16747181964573268
2015-10-03,º£´ø,22,22.0,0.15458937198067632
2015-10-04,º£´ø,20,23.5,0.16264090177133655
2015-10-05,º£´ø,26,26.0,0.0966183574879227
2015-10-06,º£´ø,27,27.0,0.10950080515297907
2015-10-07,º£´ø,12,23.5,0.14170692431561996
