STAT_DATE,XMMC,CMSL,CMSL_outlier,day_of_week,holiday
2016-10-19,(B)æ´∆∑∑ ≈£(∞Î),67,67.0,2,0.0
2016-10-20,(B)æ´∆∑∑ ≈£(∞Î),105,105.0,3,0.0
2016-10-21,(B)æ´∆∑∑ ≈£(∞Î),119,105.5,4,0.0
2016-10-22,(B)æ´∆∑∑ ≈£(∞Î),152,128.75,5,1.0
2016-10-23,(B)æ´∆∑∑ ≈£(∞Î),146,146.0,6,1.0
2016-10-24,(B)æ´∆∑∑ ≈£(∞Î),67,67.0,0,0.0
2016-10-25,(B)æ´∆∑∑ ≈£(∞Î),72,72.0,1,0.0
2016-10-26,(B)æ´∆∑∑ ≈£(∞Î),75,75.0,2,0.0
2016-10-27,(B)æ´∆∑∑ ≈£(∞Î),105,91.0,3,0.0
2016-10-28,(B)æ´∆∑∑ ≈£(∞Î),97,97.0,4,0.0
2016-10-29,(B)æ´∆∑∑ ≈£(∞Î),136,136.0,5,1.0
2016-10-30,(B)æ´∆∑∑ ≈£(∞Î),115,115.0,6,1.0
2016-10-31,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,0,0.0
2016-11-01,(B)æ´∆∑∑ ≈£(∞Î),80,80.0,1,0.0
2016-11-02,(B)æ´∆∑∑ ≈£(∞Î),70,70.0,2,0.0
2016-11-03,(B)æ´∆∑∑ ≈£(∞Î),61,61.0,3,0.0
2016-11-04,(B)æ´∆∑∑ ≈£(∞Î),98,98.0,4,0.0
2016-11-05,(B)æ´∆∑∑ ≈£(∞Î),136,136.0,5,1.0
2016-11-06,(B)æ´∆∑∑ ≈£(∞Î),150,150.0,6,1.0
2016-11-07,(B)æ´∆∑∑ ≈£(∞Î),58,58.0,0,0.0
2016-11-08,(B)æ´∆∑∑ ≈£(∞Î),61,61.0,1,0.0
2016-11-09,(B)æ´∆∑∑ ≈£(∞Î),97,97.0,2,0.0
2016-11-10,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,3,0.0
2016-11-11,(B)æ´∆∑∑ ≈£(∞Î),107,91.0,4,0.0
2016-11-12,(B)æ´∆∑∑ ≈£(∞Î),124,124.0,5,1.0
2016-11-13,(B)æ´∆∑∑ ≈£(∞Î),112,121.75,6,1.0
2016-11-14,(B)æ´∆∑∑ ≈£(∞Î),58,58.0,0,0.0
2016-11-15,(B)æ´∆∑∑ ≈£(∞Î),81,81.0,1,0.0
2016-11-16,(B)æ´∆∑∑ ≈£(∞Î),61,61.0,2,0.0
2016-11-17,(B)æ´∆∑∑ ≈£(∞Î),67,67.0,3,0.0
2016-11-18,(B)æ´∆∑∑ ≈£(∞Î),89,89.0,4,0.0
2016-11-19,(B)æ´∆∑∑ ≈£(∞Î),149,149.0,5,1.0
2016-11-20,(B)æ´∆∑∑ ≈£(∞Î),154,119.5,6,1.0
2016-11-21,(B)æ´∆∑∑ ≈£(∞Î),78,78.0,0,0.0
2016-11-22,(B)æ´∆∑∑ ≈£(∞Î),75,75.0,1,0.0
2016-11-23,(B)æ´∆∑∑ ≈£(∞Î),66,66.0,2,0.0
2016-11-24,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,3,0.0
2016-11-25,(B)æ´∆∑∑ ≈£(∞Î),82,82.0,4,0.0
2016-11-26,(B)æ´∆∑∑ ≈£(∞Î),111,111.0,5,1.0
2016-11-27,(B)æ´∆∑∑ ≈£(∞Î),133,119.5,6,1.0
2016-11-28,(B)æ´∆∑∑ ≈£(∞Î),58,58.0,0,0.0
2016-11-29,(B)æ´∆∑∑ ≈£(∞Î),62,62.0,1,0.0
2016-11-30,(B)æ´∆∑∑ ≈£(∞Î),60,60.0,2,0.0
2016-12-01,(B)æ´∆∑∑ ≈£(∞Î),58,58.0,3,0.0
2016-12-02,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,4,0.0
2016-12-03,(B)æ´∆∑∑ ≈£(∞Î),115,115.0,5,1.0
2016-12-04,(B)æ´∆∑∑ ≈£(∞Î),85,105.0,6,1.0
2016-12-05,(B)æ´∆∑∑ ≈£(∞Î),69,69.0,0,0.0
2016-12-06,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,1,0.0
2016-12-07,(B)æ´∆∑∑ ≈£(∞Î),62,62.0,2,0.0
2016-12-08,(B)æ´∆∑∑ ≈£(∞Î),62,62.0,3,0.0
2016-12-09,(B)æ´∆∑∑ ≈£(∞Î),96,82.25,4,0.0
2016-12-10,(B)æ´∆∑∑ ≈£(∞Î),102,102.0,5,1.0
2016-12-11,(B)æ´∆∑∑ ≈£(∞Î),106,106.0,6,1.0
2016-12-12,(B)æ´∆∑∑ ≈£(∞Î),55,61.5,0,0.0
2016-12-13,(B)æ´∆∑∑ ≈£(∞Î),69,69.0,1,0.0
2016-12-14,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,2,0.0
2016-12-15,(B)æ´∆∑∑ ≈£(∞Î),57,57.0,3,0.0
2016-12-16,(B)æ´∆∑∑ ≈£(∞Î),83,83.0,4,0.0
2016-12-17,(B)æ´∆∑∑ ≈£(∞Î),106,106.0,5,1.0
2016-12-18,(B)æ´∆∑∑ ≈£(∞Î),94,117.0,6,1.0
2016-12-19,(B)æ´∆∑∑ ≈£(∞Î),66,66.0,0,0.0
2016-12-20,(B)æ´∆∑∑ ≈£(∞Î),60,60.0,1,0.0
2016-12-21,(B)æ´∆∑∑ ≈£(∞Î),65,65.0,2,0.0
2016-12-22,(B)æ´∆∑∑ ≈£(∞Î),64,64.0,3,0.0
2016-12-23,(B)æ´∆∑∑ ≈£(∞Î),90,90.0,4,0.0
2016-12-24,(B)æ´∆∑∑ ≈£(∞Î),143,143.0,5,1.0
2016-12-25,(B)æ´∆∑∑ ≈£(∞Î),152,143.5,6,1.0
2016-12-26,(B)æ´∆∑∑ ≈£(∞Î),70,70.0,0,0.0
2016-12-27,(B)æ´∆∑∑ ≈£(∞Î),72,72.0,1,0.0
2016-12-28,(B)æ´∆∑∑ ≈£(∞Î),89,89.0,2,0.0
2016-12-29,(B)æ´∆∑∑ ≈£(∞Î),100,89.25,3,0.0
2016-12-30,(B)æ´∆∑∑ ≈£(∞Î),120,89.25,4,0.0
2016-12-31,(B)æ´∆∑∑ ≈£(∞Î),138,125.0,5,2.0
2017-01-01,(B)æ´∆∑∑ ≈£(∞Î),145,125.0,6,2.0
2017-01-02,(B)æ´∆∑∑ ≈£(∞Î),90,100.0,0,2.0
2017-01-03,(B)æ´∆∑∑ ≈£(∞Î),53,65.75,1,0.0
2017-01-04,(B)æ´∆∑∑ ≈£(∞Î),79,79.0,2,0.0
2017-01-05,(B)æ´∆∑∑ ≈£(∞Î),82,82.0,3,0.0
2017-01-06,(B)æ´∆∑∑ ≈£(∞Î),73,73.0,4,0.0
2017-01-07,(B)æ´∆∑∑ ≈£(∞Î),119,119.0,5,1.0
2017-01-08,(B)æ´∆∑∑ ≈£(∞Î),111,111.0,6,1.0
2017-01-09,(B)æ´∆∑∑ ≈£(∞Î),60,60.0,0,0.0
2017-01-10,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,1,0.0
2017-01-11,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,2,0.0
2017-01-12,(B)æ´∆∑∑ ≈£(∞Î),76,76.0,3,0.0
2017-01-13,(B)æ´∆∑∑ ≈£(∞Î),106,89.25,4,0.0
2017-01-14,(B)æ´∆∑∑ ≈£(∞Î),121,121.0,5,1.0
2017-01-15,(B)æ´∆∑∑ ≈£(∞Î),112,105.75,6,1.0
2017-01-16,(B)æ´∆∑∑ ≈£(∞Î),64,64.0,0,0.0
2017-01-17,(B)æ´∆∑∑ ≈£(∞Î),85,85.0,1,0.0
2017-01-18,(B)æ´∆∑∑ ≈£(∞Î),81,81.0,2,0.0
2017-01-19,(B)æ´∆∑∑ ≈£(∞Î),103,86.75,3,0.0
2017-01-20,(B)æ´∆∑∑ ≈£(∞Î),111,86.75,4,0.0
2017-01-21,(B)æ´∆∑∑ ≈£(∞Î),88,88.0,5,1.0
2017-01-22,(B)æ´∆∑∑ ≈£(∞Î),87,87.0,6,0.0
2017-01-23,(B)æ´∆∑∑ ≈£(∞Î),75,75.0,0,0.0
2017-01-24,(B)æ´∆∑∑ ≈£(∞Î),68,68.0,1,0.0
2017-01-25,(B)æ´∆∑∑ ≈£(∞Î),79,79.0,2,0.0
2017-01-26,(B)æ´∆∑∑ ≈£(∞Î),56,63.25,3,0.0
2017-01-29,(B)æ´∆∑∑ ≈£(∞Î),82,100.0,6,2.0
2017-01-30,(B)æ´∆∑∑ ≈£(∞Î),112,86.75,0,2.0
2017-01-31,(B)æ´∆∑∑ ≈£(∞Î),92,100.0,1,2.0
2017-02-01,(B)æ´∆∑∑ ≈£(∞Î),77,100.0,2,2.0
2017-02-02,(B)æ´∆∑∑ ≈£(∞Î),100,86.75,3,2.0
2017-02-03,(B)æ´∆∑∑ ≈£(∞Î),54,63.25,4,0.0
2017-02-04,(B)æ´∆∑∑ ≈£(∞Î),71,85.75,5,0.0
2017-02-05,(B)æ´∆∑∑ ≈£(∞Î),104,104.0,6,1.0
2017-02-06,(B)æ´∆∑∑ ≈£(∞Î),57,57.0,0,0.0
2017-02-07,(B)æ´∆∑∑ ≈£(∞Î),61,61.0,1,0.0
2017-02-08,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,2,0.0
2017-02-09,(B)æ´∆∑∑ ≈£(∞Î),60,60.0,3,0.0
2017-02-10,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,4,0.0
2017-02-11,(B)æ´∆∑∑ ≈£(∞Î),105,105.0,5,1.0
2017-02-12,(B)æ´∆∑∑ ≈£(∞Î),108,108.0,6,1.0
2017-02-13,(B)æ´∆∑∑ ≈£(∞Î),77,77.0,0,0.0
2017-02-14,(B)æ´∆∑∑ ≈£(∞Î),129,82.0,1,0.0
2017-02-15,(B)æ´∆∑∑ ≈£(∞Î),66,66.0,2,0.0
2017-02-16,(B)æ´∆∑∑ ≈£(∞Î),60,68.25,3,0.0
2017-02-17,(B)æ´∆∑∑ ≈£(∞Î),73,73.0,4,0.0
2017-02-18,(B)æ´∆∑∑ ≈£(∞Î),139,139.0,5,1.0
2017-02-19,(B)æ´∆∑∑ ≈£(∞Î),126,126.0,6,1.0
2017-02-20,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,0,0.0
2017-02-21,(B)æ´∆∑∑ ≈£(∞Î),85,85.0,1,0.0
2017-02-22,(B)æ´∆∑∑ ≈£(∞Î),64,68.25,2,0.0
2017-02-23,(B)æ´∆∑∑ ≈£(∞Î),69,69.0,3,0.0
2017-02-24,(B)æ´∆∑∑ ≈£(∞Î),101,82.0,4,0.0
2017-02-25,(B)æ´∆∑∑ ≈£(∞Î),131,131.0,5,1.0
2017-02-26,(B)æ´∆∑∑ ≈£(∞Î),140,140.0,6,1.0
2017-02-27,(B)æ´∆∑∑ ≈£(∞Î),80,80.0,0,0.0
2017-02-28,(B)æ´∆∑∑ ≈£(∞Î),77,77.0,1,0.0
2017-03-01,(B)æ´∆∑∑ ≈£(∞Î),73,73.0,2,0.0
2017-03-02,(B)æ´∆∑∑ ≈£(∞Î),80,80.0,3,0.0
2017-03-03,(B)æ´∆∑∑ ≈£(∞Î),81,81.0,4,0.0
2017-03-04,(B)æ´∆∑∑ ≈£(∞Î),164,139.25,5,1.0
2017-03-05,(B)æ´∆∑∑ ≈£(∞Î),124,124.0,6,1.0
2017-03-06,(B)æ´∆∑∑ ≈£(∞Î),70,70.0,0,0.0
2017-03-07,(B)æ´∆∑∑ ≈£(∞Î),56,68.25,1,0.0
2017-03-08,(B)æ´∆∑∑ ≈£(∞Î),94,82.0,2,0.0
2017-03-09,(B)æ´∆∑∑ ≈£(∞Î),73,73.0,3,0.0
2017-03-10,(B)æ´∆∑∑ ≈£(∞Î),88,82.0,4,0.0
2017-03-11,(B)æ´∆∑∑ ≈£(∞Î),101,120.0,5,1.0
2017-03-12,(B)æ´∆∑∑ ≈£(∞Î),108,120.0,6,1.0
2017-03-13,(B)æ´∆∑∑ ≈£(∞Î),57,68.25,0,0.0
2017-03-14,(B)æ´∆∑∑ ≈£(∞Î),60,60.0,1,0.0
2017-03-15,(B)æ´∆∑∑ ≈£(∞Î),47,60.0,2,0.0
2017-03-16,(B)æ´∆∑∑ ≈£(∞Î),65,65.0,3,0.0
2017-03-17,(B)æ´∆∑∑ ≈£(∞Î),75,75.0,4,0.0
2017-03-18,(B)æ´∆∑∑ ≈£(∞Î),117,117.0,5,1.0
2017-03-19,(B)æ´∆∑∑ ≈£(∞Î),107,107.0,6,1.0
2017-03-20,(B)æ´∆∑∑ ≈£(∞Î),62,62.0,0,0.0
2017-03-21,(B)æ´∆∑∑ ≈£(∞Î),76,76.0,1,0.0
2017-03-22,(B)æ´∆∑∑ ≈£(∞Î),73,73.0,2,0.0
2017-03-23,(B)æ´∆∑∑ ≈£(∞Î),63,63.0,3,0.0
2017-03-24,(B)æ´∆∑∑ ≈£(∞Î),87,76.0,4,0.0
2017-03-25,(B)æ´∆∑∑ ≈£(∞Î),151,121.75,5,1.0
2017-03-26,(B)æ´∆∑∑ ≈£(∞Î),133,121.75,6,1.0
2017-03-27,(B)æ´∆∑∑ ≈£(∞Î),62,62.0,0,0.0
2017-03-28,(B)æ´∆∑∑ ≈£(∞Î),65,65.0,1,0.0
2017-03-29,(B)æ´∆∑∑ ≈£(∞Î),76,76.0,2,0.0
2017-03-30,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,3,0.0
2017-03-31,(B)æ´∆∑∑ ≈£(∞Î),86,76.0,4,0.0
2017-04-01,(B)æ´∆∑∑ ≈£(∞Î),100,105.5,5,0.0
2017-04-02,(B)æ´∆∑∑ ≈£(∞Î),101,101.0,6,2.0
2017-04-03,(B)æ´∆∑∑ ≈£(∞Î),119,76.0,0,2.0
2017-04-04,(B)æ´∆∑∑ ≈£(∞Î),107,76.0,1,2.0
2017-04-05,(B)æ´∆∑∑ ≈£(∞Î),56,56.0,2,0.0
2017-04-06,(B)æ´∆∑∑ ≈£(∞Î),53,60.0,3,0.0
2017-04-07,(B)æ´∆∑∑ ≈£(∞Î),59,59.0,4,0.0
2017-04-08,(B)æ´∆∑∑ ≈£(∞Î),110,110.0,5,1.0
2017-04-09,(B)æ´∆∑∑ ≈£(∞Î),118,118.0,6,1.0
2017-04-10,(B)æ´∆∑∑ ≈£(∞Î),60,60.0,0,0.0
2017-04-11,(B)æ´∆∑∑ ≈£(∞Î),54,61.25,1,0.0
2017-04-12,(B)æ´∆∑∑ ≈£(∞Î),57,57.0,2,0.0
2017-04-13,(B)æ´∆∑∑ ≈£(∞Î),68,68.0,3,0.0
2017-04-14,(B)æ´∆∑∑ ≈£(∞Î),89,89.0,4,0.0
2017-04-15,(B)æ´∆∑∑ ≈£(∞Î),103,103.0,5,1.0
2017-04-16,(B)æ´∆∑∑ ≈£(∞Î),96,100.5,6,1.0
2017-04-17,(B)æ´∆∑∑ ≈£(∞Î),64,64.0,0,0.0
2017-04-18,(B)æ´∆∑∑ ≈£(∞Î),77,77.0,1,0.0
2017-04-19,(B)æ´∆∑∑ ≈£(∞Î),90,90.0,2,0.0
2017-04-20,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,3,0.0
2017-04-21,(B)æ´∆∑∑ ≈£(∞Î),85,85.0,4,0.0
2017-04-22,(B)æ´∆∑∑ ≈£(∞Î),116,110.0,5,1.0
2017-04-23,(B)æ´∆∑∑ ≈£(∞Î),107,107.0,6,1.0
2017-04-24,(B)æ´∆∑∑ ≈£(∞Î),66,66.0,0,0.0
2017-04-25,(B)æ´∆∑∑ ≈£(∞Î),78,78.0,1,0.0
2017-04-26,(B)æ´∆∑∑ ≈£(∞Î),86,86.0,2,0.0
2017-04-27,(B)æ´∆∑∑ ≈£(∞Î),73,73.0,3,0.0
2017-04-28,(B)æ´∆∑∑ ≈£(∞Î),96,85.25,4,0.0
2017-04-29,(B)æ´∆∑∑ ≈£(∞Î),99,99.0,5,2.0
2017-04-30,(B)æ´∆∑∑ ≈£(∞Î),144,125.0,6,2.0
2017-05-01,(B)æ´∆∑∑ ≈£(∞Î),113,85.25,0,2.0
2017-05-02,(B)æ´∆∑∑ ≈£(∞Î),47,61.25,1,0.0
2017-05-03,(B)æ´∆∑∑ ≈£(∞Î),55,55.0,2,0.0
2017-05-04,(B)æ´∆∑∑ ≈£(∞Î),62,62.0,3,0.0
2017-05-05,(B)æ´∆∑∑ ≈£(∞Î),59,59.0,4,0.0
2017-05-06,(B)æ´∆∑∑ ≈£(∞Î),108,108.0,5,1.0
2017-05-07,(B)æ´∆∑∑ ≈£(∞Î),101,101.0,6,1.0
2017-05-08,(B)æ´∆∑∑ ≈£(∞Î),67,67.0,0,0.0
2017-05-09,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,1,0.0
2017-05-10,(B)æ´∆∑∑ ≈£(∞Î),64,64.0,2,0.0
2017-05-11,(B)æ´∆∑∑ ≈£(∞Î),68,68.0,3,0.0
2017-05-12,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,4,0.0
2017-05-13,(B)æ´∆∑∑ ≈£(∞Î),119,119.0,5,1.0
2017-05-14,(B)æ´∆∑∑ ≈£(∞Î),119,119.0,6,1.0
2017-05-15,(B)æ´∆∑∑ ≈£(∞Î),48,57.0,0,0.0
2017-05-16,(B)æ´∆∑∑ ≈£(∞Î),65,65.0,1,0.0
2017-05-17,(B)æ´∆∑∑ ≈£(∞Î),50,57.0,2,0.0
2017-05-18,(B)æ´∆∑∑ ≈£(∞Î),59,59.0,3,0.0
2017-05-19,(B)æ´∆∑∑ ≈£(∞Î),66,66.0,4,0.0
2017-05-20,(B)æ´∆∑∑ ≈£(∞Î),112,112.0,5,1.0
2017-05-21,(B)æ´∆∑∑ ≈£(∞Î),105,105.0,6,1.0
2017-05-22,(B)æ´∆∑∑ ≈£(∞Î),77,77.0,0,0.0
2017-05-23,(B)æ´∆∑∑ ≈£(∞Î),57,57.0,1,0.0
2017-05-24,(B)æ´∆∑∑ ≈£(∞Î),57,57.0,2,0.0
2017-05-25,(B)æ´∆∑∑ ≈£(∞Î),68,68.0,3,0.0
2017-05-26,(B)æ´∆∑∑ ≈£(∞Î),71,71.0,4,0.0
2017-05-27,(B)æ´∆∑∑ ≈£(∞Î),86,98.75,5,0.0
2017-05-28,(B)æ´∆∑∑ ≈£(∞Î),100,100.0,6,2.0
2017-05-29,(B)æ´∆∑∑ ≈£(∞Î),130,78.75,0,2.0
2017-05-30,(B)æ´∆∑∑ ≈£(∞Î),131,78.75,1,2.0
2017-05-31,(B)æ´∆∑∑ ≈£(∞Î),55,55.0,2,0.0
2017-06-01,(B)æ´∆∑∑ ≈£(∞Î),86,78.75,3,0.0
2017-06-02,(B)æ´∆∑∑ ≈£(∞Î),94,78.75,4,0.0
2017-06-03,(B)æ´∆∑∑ ≈£(∞Î),118,118.0,5,1.0
2017-06-04,(B)æ´∆∑∑ ≈£(∞Î),95,95.0,6,1.0
2017-06-05,(B)æ´∆∑∑ ≈£(∞Î),48,57.0,0,0.0
2017-06-06,(B)æ´∆∑∑ ≈£(∞Î),60,67.0,1,0.0
2017-06-07,(B)æ´∆∑∑ ≈£(∞Î),60,67.0,2,0.0
2017-06-08,(B)æ´∆∑∑ ≈£(∞Î),68,68.0,3,0.0
2017-06-09,(B)æ´∆∑∑ ≈£(∞Î),91,84.75,4,0.0
2017-06-10,(B)æ´∆∑∑ ≈£(∞Î),114,121.5,5,1.0
2017-06-11,(B)æ´∆∑∑ ≈£(∞Î),106,121.5,6,1.0
2017-06-12,(B)æ´∆∑∑ ≈£(∞Î),83,83.0,0,0.0
2017-06-13,(B)æ´∆∑∑ ≈£(∞Î),67,67.0,1,0.0
2017-06-14,(B)æ´∆∑∑ ≈£(∞Î),90,90.0,2,0.0
2017-06-15,(B)æ´∆∑∑ ≈£(∞Î),56,67.0,3,0.0
2017-06-16,(B)æ´∆∑∑ ≈£(∞Î),65,65.0,4,0.0
2017-06-17,(B)æ´∆∑∑ ≈£(∞Î),124,124.0,5,1.0
2017-06-18,(B)æ´∆∑∑ ≈£(∞Î),139,139.0,6,1.0
2017-06-19,(B)æ´∆∑∑ ≈£(∞Î),68,68.0,0,0.0
2017-06-20,(B)æ´∆∑∑ ≈£(∞Î),72,72.0,1,0.0
2017-06-21,(B)æ´∆∑∑ ≈£(∞Î),76,76.0,2,0.0
2017-06-22,(B)æ´∆∑∑ ≈£(∞Î),77,77.0,3,0.0
2017-06-23,(B)æ´∆∑∑ ≈£(∞Î),106,84.75,4,0.0
2017-06-24,(B)æ´∆∑∑ ≈£(∞Î),125,125.0,5,1.0
2017-06-25,(B)æ´∆∑∑ ≈£(∞Î),139,139.0,6,1.0
2017-06-26,(B)æ´∆∑∑ ≈£(∞Î),82,82.0,0,0.0
2017-06-27,(B)æ´∆∑∑ ≈£(∞Î),67,67.0,1,0.0
2017-06-28,(B)æ´∆∑∑ ≈£(∞Î),81,81.0,2,0.0
2017-06-29,(B)æ´∆∑∑ ≈£(∞Î),105,84.75,3,0.0
2017-06-30,(B)æ´∆∑∑ ≈£(∞Î),95,84.75,4,0.0
2017-07-01,(B)æ´∆∑∑ ≈£(∞Î),132,132.0,5,1.0
2017-07-02,(B)æ´∆∑∑ ≈£(∞Î),134,134.0,6,1.0
2017-07-03,(B)æ´∆∑∑ ≈£(∞Î),74,74.0,0,0.0
2017-07-04,(B)æ´∆∑∑ ≈£(∞Î),78,78.0,1,0.0
2017-07-05,(B)æ´∆∑∑ ≈£(∞Î),87,87.0,2,0.0
2017-07-06,(B)æ´∆∑∑ ≈£(∞Î),75,75.0,3,0.0
2017-07-07,(B)æ´∆∑∑ ≈£(∞Î),95,87.0,4,0.0
2017-07-08,(B)æ´∆∑∑ ≈£(∞Î),124,124.0,5,1.0
2017-07-09,(B)æ´∆∑∑ ≈£(∞Î),119,119.0,6,1.0
2017-07-10,(B)æ´∆∑∑ ≈£(∞Î),76,76.0,0,0.0
2017-07-11,(B)æ´∆∑∑ ≈£(∞Î),72,72.0,1,0.0
2017-07-12,(B)æ´∆∑∑ ≈£(∞Î),91,87.0,2,0.0
2017-07-13,(B)æ´∆∑∑ ≈£(∞Î),63,74.25,3,0.0
2017-07-14,(B)æ´∆∑∑ ≈£(∞Î),101,87.0,4,0.0
2017-07-15,(B)æ´∆∑∑ ≈£(∞Î),131,124.5,5,1.0
2017-07-16,(B)æ´∆∑∑ ≈£(∞Î),99,105.25,6,1.0
2017-07-17,(B)æ´∆∑∑ ≈£(∞Î),64,74.25,0,0.0
2017-07-18,(B)æ´∆∑∑ ≈£(∞Î),80,80.0,1,0.0
2017-07-19,(B)æ´∆∑∑ ≈£(∞Î),83,83.0,2,0.0
2017-07-20,(B)æ´∆∑∑ ≈£(∞Î),54,74.25,3,0.0
2017-07-21,(B)æ´∆∑∑ ≈£(∞Î),89,89.0,4,0.0
2017-07-22,(B)æ´∆∑∑ ≈£(∞Î),108,108.0,5,1.0
2017-07-23,(B)æ´∆∑∑ ≈£(∞Î),106,106.0,6,1.0
2017-07-24,(B)æ´∆∑∑ ≈£(∞Î),82,82.0,0,0.0
2017-07-25,(B)æ´∆∑∑ ≈£(∞Î),75,75.0,1,0.0
2017-07-26,(B)æ´∆∑∑ ≈£(∞Î),83,83.0,2,0.0
2017-07-27,(B)æ´∆∑∑ ≈£(∞Î),76,76.0,3,0.0
2017-07-28,(B)æ´∆∑∑ ≈£(∞Î),87,87.0,4,0.0
2017-07-29,(B)æ´∆∑∑ ≈£(∞Î),126,126.0,5,1.0
2017-07-30,(B)æ´∆∑∑ ≈£(∞Î),103,103.0,6,1.0
2017-07-31,(B)æ´∆∑∑ ≈£(∞Î),61,74.25,0,0.0
2017-08-01,(B)æ´∆∑∑ ≈£(∞Î),94,94.0,1,0.0
2017-08-02,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,2,0.0
2017-08-03,(B)æ´∆∑∑ ≈£(∞Î),63,71.25,3,0.0
2017-08-04,(B)æ´∆∑∑ ≈£(∞Î),83,83.0,4,0.0
2017-08-05,(B)æ´∆∑∑ ≈£(∞Î),116,116.0,5,1.0
2017-08-06,(B)æ´∆∑∑ ≈£(∞Î),112,112.0,6,1.0
2017-08-07,(B)æ´∆∑∑ ≈£(∞Î),80,80.0,0,0.0
2017-08-08,(B)æ´∆∑∑ ≈£(∞Î),54,71.25,1,0.0
2017-08-09,(B)æ´∆∑∑ ≈£(∞Î),99,91.0,2,0.0
2017-08-10,(B)æ´∆∑∑ ≈£(∞Î),80,80.0,3,0.0
2017-08-11,(B)æ´∆∑∑ ≈£(∞Î),90,90.0,4,0.0
2017-08-12,(B)æ´∆∑∑ ≈£(∞Î),122,122.0,5,1.0
2017-08-13,(B)æ´∆∑∑ ≈£(∞Î),123,123.0,6,1.0
2017-08-14,(B)æ´∆∑∑ ≈£(∞Î),86,86.0,0,0.0
2017-08-15,(B)æ´∆∑∑ ≈£(∞Î),80,80.0,1,0.0
2017-08-16,(B)æ´∆∑∑ ≈£(∞Î),103,91.0,2,0.0
2017-08-17,(B)æ´∆∑∑ ≈£(∞Î),72,72.0,3,0.0
2017-08-18,(B)æ´∆∑∑ ≈£(∞Î),112,91.0,4,0.0
2017-08-19,(B)æ´∆∑∑ ≈£(∞Î),143,122.25,5,1.0
2017-08-20,(B)æ´∆∑∑ ≈£(∞Î),92,92.0,6,1.0
2017-08-21,(B)æ´∆∑∑ ≈£(∞Î),62,71.25,0,0.0
2017-08-22,(B)æ´∆∑∑ ≈£(∞Î),67,67.0,1,0.0
2017-08-23,(B)æ´∆∑∑ ≈£(∞Î),87,87.0,2,0.0
2017-08-24,(B)æ´∆∑∑ ≈£(∞Î),84,84.0,3,0.0
2017-08-25,(B)æ´∆∑∑ ≈£(∞Î),69,69.0,4,0.0
2017-08-26,(B)æ´∆∑∑ ≈£(∞Î),85,98.0,5,1.0
2017-08-27,(B)æ´∆∑∑ ≈£(∞Î),100,100.0,6,1.0
2017-08-28,(B)æ´∆∑∑ ≈£(∞Î),94,94.0,0,0.0
2015-05-06,(B)∫Ï Ì(∞Î),39,39.0,2,0.0
2015-05-07,(B)∫Ï Ì(∞Î),41,41.0,3,0.0
2015-05-08,(B)∫Ï Ì(∞Î),53,53.0,4,0.0
2015-05-09,(B)∫Ï Ì(∞Î),84,84.0,5,1.0
2015-05-10,(B)∫Ï Ì(∞Î),98,87.5,6,1.0
2015-05-11,(B)∫Ï Ì(∞Î),44,44.0,0,0.0
2015-05-12,(B)∫Ï Ì(∞Î),33,33.0,1,0.0
2015-05-13,(B)∫Ï Ì(∞Î),36,36.0,2,0.0
2015-05-14,(B)∫Ï Ì(∞Î),53,53.0,3,0.0
2015-05-15,(B)∫Ï Ì(∞Î),65,52.25,4,0.0
2015-05-16,(B)∫Ï Ì(∞Î),76,76.0,5,1.0
2015-05-17,(B)∫Ï Ì(∞Î),56,65.0,6,1.0
2015-05-18,(B)∫Ï Ì(∞Î),29,34.5,0,0.0
2015-05-19,(B)∫Ï Ì(∞Î),31,31.0,1,0.0
2015-05-20,(B)∫Ï Ì(∞Î),41,41.0,2,0.0
2015-05-21,(B)∫Ï Ì(∞Î),44,44.0,3,0.0
2015-05-22,(B)∫Ï Ì(∞Î),53,53.0,4,0.0
2015-05-23,(B)∫Ï Ì(∞Î),75,75.0,5,1.0
2015-05-24,(B)∫Ï Ì(∞Î),66,66.0,6,1.0
2015-05-25,(B)∫Ï Ì(∞Î),36,36.0,0,0.0
2015-05-26,(B)∫Ï Ì(∞Î),35,35.0,1,0.0
2015-05-27,(B)∫Ï Ì(∞Î),41,41.0,2,0.0
2015-05-28,(B)∫Ï Ì(∞Î),33,33.0,3,0.0
